,StudentID,Year,Semester,Course_Code,Grade
4,530,2009,Spring,EDCT-GE 2040,B
5,530,2009,Spring,EDCT-GE 2158,C+
6,530,2009,Spring,EDCT-GE 2159,B-
7,530,2009,Spring,EDCT-GE 2500,C
8,530,2009,Fall,EDCT-GE 2018,B-
9,530,2009,Fall,EDCT-GE 2095,B-
10,530,2009,Fall,EDCT-GE 2251,B-
11,530,2009,Fall,EDCT-GE 2505,C+
12,530,2010,Spring,EDCT-GE 2095,B
13,530,2010,Spring,EDCT-GE 2197,B
14,530,2010,Spring,EDCT-GE 2252,B
15,530,2010,Spring,EDCT-GE 2520,C+
0,531,2009,Fall,EDCT-GE 2174,C-
1,531,2009,Fall,EDCT-GE 2260,B-
2,531,2009,Fall,EDCT-GE 2505,C+
3,531,2010,Spring,EDCT-GE 2116,D+
4,531,2010,Spring,EDCT-GE 2158,B-
5,531,2010,Spring,EDCT-GE 2159,C-
6,531,2010,Spring,EDCT-GE 2197,C-
7,531,2010,Fall,EDCT-GE 2015,C-
8,531,2010,Fall,EDCT-GE 2076,D
9,531,2010,Fall,EDCT-GE 2175,C
10,531,2010,Fall,EDCT-GE 2251,C
11,531,2010,Fall,EDCT-GE 2350,D+
12,531,2011,Spring,EDCT-GE 2095,D
13,531,2011,Spring,EDCT-GE 2200,D
14,531,2011,Spring,EDCT-GE 2252,B
15,531,2011,Spring,EDCT-GE 2500,C
16,531,2011,Fall,EDCT-GE 2095,D+
17,531,2011,Fall,EDCT-GE 2300,C
0,532,2010,Fall,EDCT-GE 2018,A
1,532,2010,Fall,EDCT-GE 2031,B-
2,532,2010,Fall,EDCT-GE 2175,A
3,532,2010,Fall,EDCT-GE 2260,A
4,532,2011,Spring,EDCT-GE 2015,B+
5,532,2011,Spring,EDCT-GE 2040,C+
6,532,2011,Spring,EDCT-GE 2158,A
7,532,2011,Spring,EDCT-GE 2174,A-
8,532,2011,Fall,EDCT-GE 2095,A-
9,532,2011,Fall,EDCT-GE 2197,A
10,532,2011,Fall,EDCT-GE 2300,A-
11,532,2011,Fall,EDCT-GE 2505,B+
12,532,2012,Spring,EDCT-GE 2095,A-
13,532,2012,Spring,EDCT-GE 2500,A-
14,532,2012,Spring,EDCT-GE 2520,B+
0,533,2011,Fall,EDCT-GE 2015,B
1,533,2011,Fall,EDCT-GE 2251,C
2,533,2011,Fall,EDCT-GE 2300,C+
3,533,2011,Fall,EDCT-GE 2505,B-
4,533,2012,Spring,EDCT-GE 2018,B-
5,533,2012,Spring,EDCT-GE 2174,C
6,533,2012,Spring,EDCT-GE 2520,C+
7,533,2012,Fall,EDCT-GE 2076,C
8,533,2012,Fall,EDCT-GE 2175,C
9,533,2012,Fall,EDCT-GE 2197,B-
10,533,2012,Fall,EDCT-GE 2510,B
11,533,2013,Spring,EDCT-GE 2116,B+
12,533,2013,Spring,EDCT-GE 2158,B-
13,533,2013,Spring,EDCT-GE 2200,C+
14,533,2013,Spring,EDCT-GE 2252,B-
15,533,2013,Fall,EDCT-GE 2031,B-
16,533,2013,Fall,EDCT-GE 2095,C+
17,533,2013,Fall,EDCT-GE 2260,A-
18,533,2013,Fall,EDCT-GE 2350,C+
19,533,2014,Spring,EDCT-GE 2095,C
20,533,2014,Spring,EDCT-GE 2159,B-
21,533,2014,Spring,EDCT-GE 2500,B-
0,534,2012,Spring,EDCT-GE 2018,A
1,534,2012,Spring,EDCT-GE 2040,A-
2,534,2012,Spring,EDCT-GE 2200,A-
3,534,2012,Fall,EDCT-GE 2015,B
4,534,2012,Fall,EDCT-GE 2174,A-
5,534,2012,Fall,EDCT-GE 2175,B+
6,534,2013,Spring,EDCT-GE 2116,B+
7,534,2013,Spring,EDCT-GE 2158,B
8,534,2013,Spring,EDCT-GE 2159,A-
9,534,2013,Spring,EDCT-GE 2252,B+
10,534,2013,Fall,EDCT-GE 2095,A-
11,534,2013,Fall,EDCT-GE 2251,B+
12,534,2013,Fall,EDCT-GE 2260,B+
13,534,2013,Fall,EDCT-GE 2505,B
14,534,2014,Spring,EDCT-GE 2095,A-
15,534,2014,Spring,EDCT-GE 2197,C+
16,534,2014,Spring,EDCT-GE 2500,B-
0,535,2013,Fall,EDCT-GE 2076,B+
1,535,2013,Fall,EDCT-GE 2197,A-
2,535,2013,Fall,EDCT-GE 2260,A-
3,535,2013,Fall,EDCT-GE 2510,B
4,535,2014,Spring,EDCT-GE 2015,B+
5,535,2014,Spring,EDCT-GE 2158,A-
6,535,2014,Spring,EDCT-GE 2174,A-
7,535,2014,Spring,EDCT-GE 2200,B+
8,535,2014,Fall,EDCT-GE 2031,A
9,535,2014,Fall,EDCT-GE 2175,A
10,535,2014,Fall,EDCT-GE 2300,B
11,535,2014,Fall,EDCT-GE 2350,B+
12,535,2015,Spring,EDCT-GE 2095,B+
13,535,2015,Spring,EDCT-GE 2159,A-
14,535,2015,Spring,EDCT-GE 2252,A
15,535,2015,Spring,EDCT-GE 2520,B
16,535,2015,Fall,EDCT-GE 2018,C+
17,535,2015,Fall,EDCT-GE 2095,B+
18,535,2015,Fall,EDCT-GE 2251,C+
19,535,2015,Fall,EDCT-GE 2505,C-
0,536,2014,Fall,EDCT-GE 2015,C+
1,536,2014,Fall,EDCT-GE 2174,C
2,536,2014,Fall,EDCT-GE 2505,B-
3,536,2014,Fall,EDCT-GE 2510,B-
4,536,2015,Spring,EDCT-GE 2018,B
5,536,2015,Spring,EDCT-GE 2040,B-
6,536,2015,Spring,EDCT-GE 2116,B-
7,536,2015,Spring,EDCT-GE 2197,C
8,536,2015,Fall,EDCT-GE 2031,C+
9,536,2015,Fall,EDCT-GE 2175,B
10,536,2015,Fall,EDCT-GE 2251,B-
11,536,2015,Fall,EDCT-GE 2300,B-
12,536,2016,Spring,EDCT-GE 2158,C
13,536,2016,Spring,EDCT-GE 2159,B-
14,536,2016,Spring,EDCT-GE 2500,B-
15,536,2016,Fall,EDCT-GE 2076,B-
16,536,2016,Fall,EDCT-GE 2095,C+
17,536,2016,Fall,EDCT-GE 2260,B
18,536,2016,Fall,EDCT-GE 2350,C+
19,536,2017,Spring,EDCT-GE 2095,C+
20,536,2017,Spring,EDCT-GE 2200,B-
21,536,2017,Spring,EDCT-GE 2252,C
22,536,2017,Spring,EDCT-GE 2520,C
0,537,2015,Spring,EDCT-GE 2040,A-
1,537,2015,Spring,EDCT-GE 2116,C-
2,537,2015,Spring,EDCT-GE 2158,B-
3,537,2015,Spring,EDCT-GE 2159,A
4,537,2015,Fall,EDCT-GE 2015,C+
5,537,2015,Fall,EDCT-GE 2018,A-
6,537,2015,Fall,EDCT-GE 2175,C+
7,537,2015,Fall,EDCT-GE 2251,A
8,537,2016,Spring,EDCT-GE 2174,A-
9,537,2016,Spring,EDCT-GE 2197,B-
10,537,2016,Spring,EDCT-GE 2200,B+
11,537,2016,Spring,EDCT-GE 2520,B-
12,537,2016,Fall,EDCT-GE 2095,B+
13,537,2016,Fall,EDCT-GE 2350,A-
14,537,2016,Fall,EDCT-GE 2505,B
15,537,2017,Spring,EDCT-GE 2095,C+
16,537,2017,Spring,EDCT-GE 2252,B
17,537,2017,Spring,EDCT-GE 2500,A
0,538,2016,Fall,EDCT-GE 2015,A-
1,538,2016,Fall,EDCT-GE 2018,A-
2,538,2016,Fall,EDCT-GE 2175,C+
3,538,2016,Fall,EDCT-GE 2300,A
4,538,2017,Spring,EDCT-GE 2116,B-
5,538,2017,Spring,EDCT-GE 2158,A-
6,538,2017,Spring,EDCT-GE 2174,A
7,538,2017,Fall,EDCT-GE 2076,B-
8,538,2017,Fall,EDCT-GE 2095,C+
9,538,2017,Fall,EDCT-GE 2510,B
10,538,2018,Spring,EDCT-GE 2040,B
11,538,2018,Spring,EDCT-GE 2095,A
12,538,2018,Spring,EDCT-GE 2159,A
13,538,2018,Spring,EDCT-GE 2520,A-
0,539,2017,Spring,EDCT-GE 2015,A
1,539,2017,Spring,EDCT-GE 2174,A
2,539,2017,Fall,EDCT-GE 2018,B-
3,539,2017,Fall,EDCT-GE 2175,B
4,539,2017,Fall,EDCT-GE 2251,B-
5,539,2017,Fall,EDCT-GE 2510,A
6,539,2018,Spring,EDCT-GE 2040,B
7,539,2018,Spring,EDCT-GE 2158,A-
8,539,2018,Spring,EDCT-GE 2159,B
9,539,2018,Spring,EDCT-GE 2197,A-
10,539,2018,Fall,EDCT-GE 2031,B-
11,539,2018,Fall,EDCT-GE 2095,B+
12,539,2018,Fall,EDCT-GE 2505,A-
13,539,2019,Spring,EDCT-GE 2095,A
14,539,2019,Spring,EDCT-GE 2116,B
15,539,2019,Spring,EDCT-GE 2252,D
0,540,2000,Spring,EDCT-GE 2015,B+
1,540,2000,Spring,EDCT-GE 2158,A-
2,540,2000,Spring,EDCT-GE 2159,B+
3,540,2000,Spring,EDCT-GE 2174,B
4,540,2000,Spring,EDCT-GE 2520,B+
5,540,2000,Fall,EDCT-GE 2031,A-
6,540,2000,Fall,EDCT-GE 2175,A
7,540,2000,Fall,EDCT-GE 2260,A-
8,540,2000,Fall,EDCT-GE 2510,B+
9,540,2001,Spring,EDCT-GE 2040,B+
10,540,2001,Spring,EDCT-GE 2095,B
11,540,2001,Fall,EDCT-GE 2018,B
12,540,2001,Fall,EDCT-GE 2076,B+
13,540,2001,Fall,EDCT-GE 2095,B+
14,540,2001,Fall,EDCT-GE 2251,B-
0,541,2001,Spring,EDCT-GE 2015,B-
1,541,2001,Spring,EDCT-GE 2174,A
2,541,2001,Spring,EDCT-GE 2197,A
3,541,2001,Fall,EDCT-GE 2076,A-
4,541,2001,Fall,EDCT-GE 2260,B
5,541,2001,Fall,EDCT-GE 2300,A
6,541,2001,Fall,EDCT-GE 2510,B-
7,541,2002,Spring,EDCT-GE 2018,A-
8,541,2002,Spring,EDCT-GE 2040,B+
9,541,2002,Spring,EDCT-GE 2159,B-
10,541,2002,Spring,EDCT-GE 2520,B
11,541,2002,Fall,EDCT-GE 2031,A
12,541,2002,Fall,EDCT-GE 2175,A
13,541,2002,Fall,EDCT-GE 2350,A-
14,541,2003,Spring,EDCT-GE 2116,A
15,541,2003,Spring,EDCT-GE 2200,A
16,541,2003,Spring,EDCT-GE 2252,B-
17,541,2003,Fall,EDCT-GE 2095,B+
18,541,2003,Fall,EDCT-GE 2251,A-
19,541,2003,Fall,EDCT-GE 2505,C+
20,541,2004,Spring,EDCT-GE 2158,B-
21,541,2004,Spring,EDCT-GE 2500,B
22,541,2004,Fall,EDCT-GE 2095,D
0,542,2002,Fall,EDCT-GE 2015,C+
1,542,2002,Fall,EDCT-GE 2174,B-
2,542,2002,Fall,EDCT-GE 2175,B
3,542,2002,Fall,EDCT-GE 2300,B-
4,542,2003,Spring,EDCT-GE 2116,A-
5,542,2003,Spring,EDCT-GE 2158,B-
6,542,2003,Spring,EDCT-GE 2159,B+
7,542,2003,Fall,EDCT-GE 2018,C
8,542,2003,Fall,EDCT-GE 2095,B+
9,542,2003,Fall,EDCT-GE 2260,C+
10,542,2003,Fall,EDCT-GE 2505,C+
11,542,2004,Spring,EDCT-GE 2095,C
12,542,2004,Spring,EDCT-GE 2197,B-
13,542,2004,Spring,EDCT-GE 2200,B+
14,542,2004,Spring,EDCT-GE 2252,B-
15,542,2004,Spring,EDCT-GE 2500,C-
0,543,2003,Fall,EDCT-GE 2015,A-
1,543,2003,Fall,EDCT-GE 2174,B-
2,543,2003,Fall,EDCT-GE 2175,A-
3,543,2004,Spring,EDCT-GE 2158,B+
4,543,2004,Spring,EDCT-GE 2197,A-
5,543,2004,Spring,EDCT-GE 2252,A
6,543,2004,Spring,EDCT-GE 2500,B-
7,543,2004,Fall,EDCT-GE 2076,B
8,543,2004,Fall,EDCT-GE 2095,A-
9,543,2004,Fall,EDCT-GE 2260,B+
10,543,2004,Fall,EDCT-GE 2505,A
11,543,2005,Spring,EDCT-GE 2018,A-
12,543,2005,Spring,EDCT-GE 2095,A
13,543,2005,Spring,EDCT-GE 2116,A-
14,543,2005,Spring,EDCT-GE 2520,B
0,544,2004,Spring,EDCT-GE 2015,A-
1,544,2004,Spring,EDCT-GE 2018,A
2,544,2004,Spring,EDCT-GE 2158,A-
3,544,2004,Spring,EDCT-GE 2174,A
4,544,2004,Fall,EDCT-GE 2076,B+
5,544,2004,Fall,EDCT-GE 2197,A-
6,544,2004,Fall,EDCT-GE 2260,A-
7,544,2004,Fall,EDCT-GE 2300,B-
8,544,2005,Spring,EDCT-GE 2095,B-
9,544,2005,Spring,EDCT-GE 2116,B-
10,544,2005,Spring,EDCT-GE 2159,B+
11,544,2005,Spring,EDCT-GE 2520,A
12,544,2005,Fall,EDCT-GE 2031,A-
13,544,2005,Fall,EDCT-GE 2350,B+
14,544,2005,Fall,EDCT-GE 2505,A
15,544,2006,Spring,EDCT-GE 2095,A-
16,544,2006,Spring,EDCT-GE 2200,A
17,544,2006,Spring,EDCT-GE 2500,A-
0,545,2005,Fall,EDCT-GE 2015,A
1,545,2005,Fall,EDCT-GE 2174,B
2,545,2005,Fall,EDCT-GE 2175,A
3,545,2006,Spring,EDCT-GE 2040,B+
4,545,2006,Spring,EDCT-GE 2158,A
5,545,2006,Spring,EDCT-GE 2159,A-
6,545,2006,Spring,EDCT-GE 2252,A-
7,545,2006,Fall,EDCT-GE 2095,B+
8,545,2006,Fall,EDCT-GE 2300,A
9,545,2006,Fall,EDCT-GE 2510,B+
10,545,2007,Spring,EDCT-GE 2018,B+
11,545,2007,Spring,EDCT-GE 2095,A-
12,545,2007,Spring,EDCT-GE 2197,A
13,545,2007,Spring,EDCT-GE 2520,A
0,546,2006,Fall,EDCT-GE 2015,B-
1,546,2006,Fall,EDCT-GE 2174,C+
2,546,2006,Fall,EDCT-GE 2175,B+
3,546,2006,Fall,EDCT-GE 2260,C+
4,546,2007,Spring,EDCT-GE 2018,B
5,546,2007,Spring,EDCT-GE 2040,A
6,546,2007,Spring,EDCT-GE 2116,A
7,546,2007,Spring,EDCT-GE 2197,A
8,546,2007,Spring,EDCT-GE 2520,C+
9,546,2007,Fall,EDCT-GE 2031,B
10,546,2007,Fall,EDCT-GE 2095,A-
11,546,2007,Fall,EDCT-GE 2251,A-
12,546,2008,Spring,EDCT-GE 2159,C+
13,546,2008,Spring,EDCT-GE 2200,A
14,546,2008,Spring,EDCT-GE 2252,C+
15,546,2008,Spring,EDCT-GE 2500,A
16,546,2008,Fall,EDCT-GE 2076,A-
17,546,2008,Fall,EDCT-GE 2095,B-
18,546,2008,Fall,EDCT-GE 2350,B
19,546,2008,Fall,EDCT-GE 2510,A
0,547,2007,Fall,EDCT-GE 2015,C+
1,547,2007,Fall,EDCT-GE 2175,C+
2,547,2007,Fall,EDCT-GE 2300,B-
3,547,2007,Fall,EDCT-GE 2350,B
4,547,2008,Spring,EDCT-GE 2158,B-
5,547,2008,Spring,EDCT-GE 2200,A
6,547,2008,Spring,EDCT-GE 2500,A-
7,547,2008,Fall,EDCT-GE 2076,B-
8,547,2008,Fall,EDCT-GE 2251,B
9,547,2008,Fall,EDCT-GE 2260,B
10,547,2008,Fall,EDCT-GE 2510,B
11,547,2009,Spring,EDCT-GE 2116,B-
12,547,2009,Spring,EDCT-GE 2174,B-
13,547,2009,Spring,EDCT-GE 2197,B-
14,547,2009,Spring,EDCT-GE 2520,B
15,547,2009,Fall,EDCT-GE 2018,C
16,547,2009,Fall,EDCT-GE 2031,C
17,547,2009,Fall,EDCT-GE 2095,A-
18,547,2009,Fall,EDCT-GE 2505,B-
19,547,2010,Spring,EDCT-GE 2040,B+
20,547,2010,Spring,EDCT-GE 2095,B-
21,547,2010,Spring,EDCT-GE 2159,B-
22,547,2010,Spring,EDCT-GE 2252,C+
0,548,2008,Fall,EDCT-GE 2015,D
1,548,2008,Fall,EDCT-GE 2018,C-
2,548,2008,Fall,EDCT-GE 2260,B-
3,548,2008,Fall,EDCT-GE 2350,B-
4,548,2009,Spring,EDCT-GE 2158,C-
5,548,2009,Fall,EDCT-GE 2031,C
6,548,2009,Fall,EDCT-GE 2174,D
7,548,2009,Fall,EDCT-GE 2175,D
8,548,2009,Fall,EDCT-GE 2300,C-
9,548,2010,Spring,EDCT-GE 2095,C
10,548,2010,Spring,EDCT-GE 2159,A-
11,548,2010,Spring,EDCT-GE 2197,D
12,548,2010,Spring,EDCT-GE 2500,C
13,548,2010,Fall,EDCT-GE 2076,C+
14,548,2010,Fall,EDCT-GE 2095,D+
15,548,2010,Fall,EDCT-GE 2251,C+
16,548,2010,Fall,EDCT-GE 2510,C-
0,549,2009,Fall,EDCT-GE 2015,A
1,549,2009,Fall,EDCT-GE 2174,B
2,549,2009,Fall,EDCT-GE 2175,B+
3,549,2009,Fall,EDCT-GE 2251,A
4,549,2010,Spring,EDCT-GE 2018,B
5,549,2010,Spring,EDCT-GE 2040,B+
6,549,2010,Spring,EDCT-GE 2116,A-
7,549,2010,Spring,EDCT-GE 2159,A
8,549,2010,Fall,EDCT-GE 2076,A-
9,549,2010,Fall,EDCT-GE 2095,B
10,549,2010,Fall,EDCT-GE 2260,A-
11,549,2011,Spring,EDCT-GE 2158,A-
12,549,2011,Spring,EDCT-GE 2200,B-
13,549,2011,Fall,EDCT-GE 2095,B+
14,549,2011,Fall,EDCT-GE 2197,A-
15,549,2011,Fall,EDCT-GE 2300,A
16,549,2011,Fall,EDCT-GE 2510,C+
0,550,2010,Fall,EDCT-GE 2018,A-
1,550,2010,Fall,EDCT-GE 2197,A-
2,550,2010,Fall,EDCT-GE 2260,B+
3,550,2010,Fall,EDCT-GE 2300,D+
4,550,2011,Spring,EDCT-GE 2015,A-
5,550,2011,Spring,EDCT-GE 2158,A-
6,550,2011,Spring,EDCT-GE 2159,A
7,550,2011,Spring,EDCT-GE 2174,A-
8,550,2011,Spring,EDCT-GE 2200,B+
9,550,2011,Fall,EDCT-GE 2031,A-
10,550,2011,Fall,EDCT-GE 2076,A-
11,550,2011,Fall,EDCT-GE 2251,A
12,550,2011,Fall,EDCT-GE 2350,A
13,550,2012,Spring,EDCT-GE 2095,B+
14,550,2012,Spring,EDCT-GE 2116,B+
15,550,2012,Spring,EDCT-GE 2252,A-
16,550,2012,Spring,EDCT-GE 2500,A-
17,550,2012,Fall,EDCT-GE 2505,B+
18,550,2012,Fall,EDCT-GE 2510,B
19,550,2013,Spring,EDCT-GE 2040,B-
20,550,2013,Spring,EDCT-GE 2095,A
21,550,2013,Spring,EDCT-GE 2520,B-
0,551,2011,Fall,EDCT-GE 2018,A
1,551,2011,Fall,EDCT-GE 2505,B
2,551,2011,Fall,EDCT-GE 2510,B+
3,551,2012,Spring,EDCT-GE 2015,A
4,551,2012,Spring,EDCT-GE 2158,B+
5,551,2012,Spring,EDCT-GE 2252,B+
6,551,2012,Spring,EDCT-GE 2500,A
7,551,2012,Fall,EDCT-GE 2174,A
8,551,2012,Fall,EDCT-GE 2175,B+
9,551,2012,Fall,EDCT-GE 2260,B+
10,551,2012,Fall,EDCT-GE 2350,B
11,551,2013,Spring,EDCT-GE 2095,A
12,551,2013,Spring,EDCT-GE 2116,B-
13,551,2013,Spring,EDCT-GE 2200,A
14,551,2013,Spring,EDCT-GE 2520,B-
15,551,2013,Fall,EDCT-GE 2031,B+
16,551,2013,Fall,EDCT-GE 2095,A
17,551,2013,Fall,EDCT-GE 2197,B-
18,551,2013,Fall,EDCT-GE 2251,A-
0,552,2012,Fall,EDCT-GE 2174,B-
1,552,2012,Fall,EDCT-GE 2251,B-
2,552,2012,Fall,EDCT-GE 2350,B+
3,552,2013,Spring,EDCT-GE 2018,A-
4,552,2013,Spring,EDCT-GE 2116,B
5,552,2013,Spring,EDCT-GE 2158,B-
6,552,2013,Fall,EDCT-GE 2031,B+
7,552,2013,Fall,EDCT-GE 2197,A-
8,552,2013,Fall,EDCT-GE 2300,C
9,552,2013,Fall,EDCT-GE 2505,C
10,552,2014,Spring,EDCT-GE 2040,C+
11,552,2014,Spring,EDCT-GE 2159,B-
12,552,2014,Spring,EDCT-GE 2200,B
13,552,2014,Spring,EDCT-GE 2500,C+
14,552,2014,Fall,EDCT-GE 2015,B-
15,552,2014,Fall,EDCT-GE 2175,B
16,552,2014,Fall,EDCT-GE 2260,C
17,552,2014,Fall,EDCT-GE 2510,B-
18,552,2015,Spring,EDCT-GE 2095,A-
19,552,2015,Spring,EDCT-GE 2252,B+
20,552,2015,Spring,EDCT-GE 2520,C+
21,552,2015,Fall,EDCT-GE 2076,B+
22,552,2015,Fall,EDCT-GE 2095,B
0,553,2013,Fall,EDCT-GE 2015,A-
1,553,2013,Fall,EDCT-GE 2018,B+
2,553,2013,Fall,EDCT-GE 2174,A
3,553,2013,Fall,EDCT-GE 2175,A
4,553,2014,Spring,EDCT-GE 2158,A
5,553,2014,Spring,EDCT-GE 2500,A-
6,553,2014,Spring,EDCT-GE 2520,A
7,553,2014,Fall,EDCT-GE 2076,A
8,553,2014,Fall,EDCT-GE 2095,B
9,553,2014,Fall,EDCT-GE 2300,B
10,553,2014,Fall,EDCT-GE 2510,A-
11,553,2015,Spring,EDCT-GE 2040,C+
12,553,2015,Spring,EDCT-GE 2095,B-
13,553,2015,Spring,EDCT-GE 2200,A
14,553,2015,Spring,EDCT-GE 2252,B
0,554,2014,Fall,EDCT-GE 2015,A-
1,554,2014,Fall,EDCT-GE 2174,A-
2,554,2014,Fall,EDCT-GE 2175,C+
3,554,2014,Fall,EDCT-GE 2197,A-
4,554,2015,Spring,EDCT-GE 2040,B+
5,554,2015,Spring,EDCT-GE 2200,B+
6,554,2015,Spring,EDCT-GE 2252,A
7,554,2015,Spring,EDCT-GE 2500,A
8,554,2015,Fall,EDCT-GE 2095,A
9,554,2015,Fall,EDCT-GE 2350,C-
10,554,2015,Fall,EDCT-GE 2505,A-
11,554,2015,Fall,EDCT-GE 2510,B
12,554,2016,Spring,EDCT-GE 2018,B
13,554,2016,Spring,EDCT-GE 2116,C+
14,554,2016,Spring,EDCT-GE 2520,A-
15,554,2016,Fall,EDCT-GE 2031,A
16,554,2016,Fall,EDCT-GE 2095,A
17,554,2016,Fall,EDCT-GE 2251,B
18,554,2016,Fall,EDCT-GE 2260,A
0,555,2015,Fall,EDCT-GE 2015,B-
1,555,2015,Fall,EDCT-GE 2174,A-
2,555,2015,Fall,EDCT-GE 2175,C+
3,555,2015,Fall,EDCT-GE 2260,C+
4,555,2016,Spring,EDCT-GE 2018,A-
5,555,2016,Spring,EDCT-GE 2040,B-
6,555,2016,Spring,EDCT-GE 2197,A
7,555,2016,Fall,EDCT-GE 2031,A
8,555,2016,Fall,EDCT-GE 2095,C+
9,555,2016,Fall,EDCT-GE 2505,B
10,555,2016,Fall,EDCT-GE 2510,B+
11,555,2017,Spring,EDCT-GE 2159,A-
12,555,2017,Spring,EDCT-GE 2500,A
13,555,2017,Spring,EDCT-GE 2520,B+
14,555,2017,Fall,EDCT-GE 2095,A-
15,555,2017,Fall,EDCT-GE 2251,A
16,555,2017,Fall,EDCT-GE 2300,A
17,555,2017,Fall,EDCT-GE 2350,C+
0,556,2016,Fall,EDCT-GE 2015,B-
1,556,2016,Fall,EDCT-GE 2174,B
2,556,2016,Fall,EDCT-GE 2175,A
3,556,2016,Fall,EDCT-GE 2510,A-
4,556,2017,Spring,EDCT-GE 2116,A
5,556,2017,Spring,EDCT-GE 2158,B+
6,556,2017,Spring,EDCT-GE 2197,B+
7,556,2017,Fall,EDCT-GE 2031,B+
8,556,2017,Fall,EDCT-GE 2095,B+
9,556,2017,Fall,EDCT-GE 2251,A
10,556,2017,Fall,EDCT-GE 2350,B+
11,556,2018,Spring,EDCT-GE 2018,A
12,556,2018,Spring,EDCT-GE 2095,B+
13,556,2018,Spring,EDCT-GE 2159,A
14,556,2018,Spring,EDCT-GE 2520,A-
0,557,2017,Fall,EDCT-GE 2015,B+
1,557,2017,Fall,EDCT-GE 2076,A-
2,557,2017,Fall,EDCT-GE 2197,B+
3,557,2017,Fall,EDCT-GE 2350,B-
4,557,2018,Spring,EDCT-GE 2018,A
5,557,2018,Spring,EDCT-GE 2158,C+
6,557,2018,Spring,EDCT-GE 2159,A-
7,557,2018,Fall,EDCT-GE 2174,A
8,557,2018,Fall,EDCT-GE 2175,B+
9,557,2018,Fall,EDCT-GE 2260,B
10,557,2018,Fall,EDCT-GE 2510,A
11,557,2019,Spring,EDCT-GE 2095,A
12,557,2019,Spring,EDCT-GE 2500,A
13,557,2019,Spring,EDCT-GE 2520,B-
14,557,2019,Fall,EDCT-GE 2031,A-
15,557,2019,Fall,EDCT-GE 2095,B-
16,557,2019,Fall,EDCT-GE 2300,A
17,557,2019,Fall,EDCT-GE 2505,A
0,558,2000,Spring,EDCT-GE 2158,A
1,558,2000,Spring,EDCT-GE 2159,B
2,558,2000,Spring,EDCT-GE 2197,A
3,558,2000,Spring,EDCT-GE 2500,B-
4,558,2000,Fall,EDCT-GE 2174,A
5,558,2000,Fall,EDCT-GE 2175,C+
6,558,2000,Fall,EDCT-GE 2260,A
7,558,2000,Fall,EDCT-GE 2300,B+
8,558,2001,Spring,EDCT-GE 2015,B-
9,558,2001,Spring,EDCT-GE 2116,B+
10,558,2001,Fall,EDCT-GE 2076,A
11,558,2001,Fall,EDCT-GE 2095,B-
12,558,2001,Fall,EDCT-GE 2251,B+
13,558,2001,Fall,EDCT-GE 2510,A-
14,558,2002,Spring,EDCT-GE 2095,A
15,558,2002,Spring,EDCT-GE 2200,A
16,558,2002,Spring,EDCT-GE 2252,A-
0,559,2001,Spring,EDCT-GE 2018,B-
1,559,2001,Spring,EDCT-GE 2174,A-
2,559,2001,Spring,EDCT-GE 2200,A-
3,559,2001,Spring,EDCT-GE 2252,A
4,559,2001,Fall,EDCT-GE 2031,B
5,559,2001,Fall,EDCT-GE 2197,A-
6,559,2001,Fall,EDCT-GE 2510,B+
7,559,2002,Spring,EDCT-GE 2015,A
8,559,2002,Spring,EDCT-GE 2040,A-
9,559,2002,Spring,EDCT-GE 2116,A
10,559,2002,Spring,EDCT-GE 2158,A-
11,559,2002,Spring,EDCT-GE 2520,A
12,559,2002,Fall,EDCT-GE 2076,A-
13,559,2002,Fall,EDCT-GE 2350,C
14,559,2002,Fall,EDCT-GE 2505,B-
15,559,2003,Spring,EDCT-GE 2095,A
16,559,2003,Spring,EDCT-GE 2159,A
17,559,2003,Fall,EDCT-GE 2251,A
18,559,2003,Fall,EDCT-GE 2260,A-
19,559,2003,Fall,EDCT-GE 2300,A
20,559,2004,Spring,EDCT-GE 2095,A-
21,559,2004,Spring,EDCT-GE 2500,A
0,560,2002,Spring,EDCT-GE 2015,D+
1,560,2002,Spring,EDCT-GE 2040,C+
2,560,2002,Spring,EDCT-GE 2158,D
3,560,2002,Spring,EDCT-GE 2174,C
4,560,2002,Fall,EDCT-GE 2018,B-
5,560,2002,Fall,EDCT-GE 2197,C-
6,560,2002,Fall,EDCT-GE 2251,D+
7,560,2002,Fall,EDCT-GE 2350,D
8,560,2003,Spring,EDCT-GE 2095,D
9,560,2003,Spring,EDCT-GE 2252,C-
10,560,2003,Spring,EDCT-GE 2500,C-
11,560,2003,Spring,EDCT-GE 2520,C
12,560,2003,Fall,EDCT-GE 2031,C+
13,560,2003,Fall,EDCT-GE 2260,D
14,560,2003,Fall,EDCT-GE 2300,C-
15,560,2003,Fall,EDCT-GE 2505,C-
16,560,2003,Fall,EDCT-GE 2510,B+
17,560,2004,Spring,EDCT-GE 2095,D
18,560,2004,Spring,EDCT-GE 2116,C+
19,560,2004,Spring,EDCT-GE 2159,D+
20,560,2004,Spring,EDCT-GE 2200,C
0,561,2003,Spring,EDCT-GE 2158,B-
1,561,2003,Spring,EDCT-GE 2174,C+
2,561,2003,Spring,EDCT-GE 2520,C
3,561,2003,Fall,EDCT-GE 2015,B
4,561,2003,Fall,EDCT-GE 2018,B-
